64,33,17,3,27,99,97,2,26,28,57,24,68,0,4,35,19,67,45,52
-92,-95,-95,-64,-63,-95,-95,-79,-78,-61,-95,-57,-95,-57,-61,-86,-86,-84,-83,-83
-92,-95,-95,-66,-65,-95,-95,-80,-80,-61,-95,-54,-95,-55,-61,-86,-85,-84,-84,-85
-92,-95,-95,-64,-64,-95,-95,-80,-80,-63,-95,-54,-95,-55,-64,-86,-85,-84,-84,-85
-92,-95,-95,-64,-64,-95,-95,-80,-80,-65,-95,-57,-95,-57,-64,-86,-85,-84,-84,-83
-95,-95,-95,-64,-64,-95,-95,-80,-80,-65,-95,-57,-95,-57,-69,-86,-85,-88,-84,-83
-95,-95,-95,-62,-61,-95,-95,-77,-77,-64,-95,-51,-95,-52,-66,-86,-85,-88,-84,-85
-95,-95,-95,-65,-65,-95,-95,-78,-77,-64,-95,-45,-95,-45,-65,-86,-85,-88,-84,-85
-95,-95,-95,-61,-61,-95,-95,-83,-83,-63,-89,-41,-95,-42,-62,-95,-95,-88,-95,-85
-95,-95,-95,-61,-60,-95,-95,-77,-77,-63,-89,-45,-95,-46,-65,-87,-87,-88,-95,-85
-95,-95,-95,-61,-61,-95,-95,-77,-79,-63,-89,-46,-95,-46,-62,-87,-87,-88,-95,-84
-95,-95,-95,-62,-62,-95,-95,-79,-80,-60,-89,-46,-95,-46,-59,-86,-86,-82,-95,-84
-95,-95,-95,-62,-62,-95,-95,-74,-75,-60,-89,-43,-95,-43,-59,-86,-86,-82,-85,-84
-95,-95,-95,-65,-64,-95,-95,-79,-79,-57,-89,-43,-95,-43,-57,-86,-86,-82,-85,-84
-95,-95,-95,-62,-61,-95,-95,-77,-78,-57,-89,-43,-95,-43,-57,-85,-86,-82,-85,-84
-95,-95,-95,-61,-61,-95,-95,-82,-82,-57,-95,-42,-95,-43,-57,-85,-86,-82,-85,-84
-95,-95,-95,-61,-61,-95,-95,-80,-80,-57,-95,-42,-95,-43,-57,-84,-85,-82,-85,-84
-95,-95,-95,-60,-61,-95,-95,-81,-81,-59,-89,-53,-88,-53,-57,-84,-85,-87,-88,-95
-95,-95,-95,-63,-62,-95,-95,-80,-80,-59,-89,-50,-88,-51,-57,-84,-85,-87,-83,-95
-95,-95,-95,-63,-62,-95,-95,-80,-80,-59,-89,-50,-88,-51,-61,-84,-85,-87,-83,-95
-95,-95,-95,-64,-64,-95,-95,-80,-80,-59,-89,-50,-88,-50,-60,-84,-85,-87,-83,-95
-95,-95,-95,-63,-64,-95,-95,-81,-81,-59,-92,-51,-92,-52,-57,-95,-95,-86,-86,-95
-95,-95,-95,-64,-64,-95,-95,-81,-81,-59,-92,-51,-92,-51,-58,-95,-95,-86,-86,-95
-95,-95,-95,-63,-63,-95,-95,-82,-83,-57,-92,-52,-92,-51,-56,-95,-95,-86,-86,-95
-95,-95,-95,-63,-63,-95,-95,-78,-78,-61,-92,-50,-92,-50,-56,-95,-95,-86,-86,-86
-95,-95,-95,-62,-62,-95,-95,-80,-81,-59,-92,-48,-92,-48,-57,-95,-95,-86,-86,-86
-95,-95,-95,-62,-62,-95,-95,-81,-81,-59,-92,-47,-92,-46,-58,-95,-95,-86,-86,-86
-95,-95,-95,-61,-61,-95,-95,-82,-83,-58,-95,-45,-95,-45,-54,-84,-85,-95,-95,-82
-95,-95,-95,-60,-59,-95,-95,-84,-84,-53,-95,-45,-95,-45,-53,-84,-85,-95,-81,-82
-86,-95,-95,-60,-60,-95,-95,-80,-81,-53,-95,-43,-95,-43,-53,-84,-85,-95,-81,-81
-86,-95,-95,-58,-59,-95,-95,-80,-81,-53,-95,-43,-95,-43,-53,-84,-85,-95,-81,-81
-86,-95,-95,-59,-59,-95,-95,-81,-81,-59,-84,-43,-95,-43,-57,-84,-85,-95,-81,-81
-86,-95,-95,-59,-60,-95,-95,-81,-82,-56,-84,-44,-95,-44,-55,-86,-85,-95,-81,-82
-82,-95,-95,-59,-60,-95,-95,-79,-80,-58,-88,-46,-87,-45,-55,-86,-85,-95,-81,-82
-84,-95,-95,-60,-60,-95,-95,-81,-81,-62,-88,-45,-87,-45,-61,-86,-85,-95,-82,-82
-83,-95,-95,-60,-60,-95,-95,-82,-81,-62,-88,-45,-87,-45,-61,-86,-85,-95,-82,-82
-83,-95,-95,-59,-60,-95,-95,-82,-81,-62,-88,-46,-87,-46,-61,-85,-85,-95,-82,-86
-83,-95,-95,-61,-61,-95,-95,-81,-80,-63,-88,-43,-87,-43,-64,-84,-84,-95,-81,-86
-83,-95,-95,-61,-61,-95,-95,-85,-84,-55,-95,-50,-95,-50,-53,-86,-86,-95,-81,-86
-83,-95,-95,-63,-62,-95,-95,-81,-80,-62,-95,-42,-95,-42,-61,-86,-86,-95,-83,-79
-95,-95,-95,-63,-62,-95,-95,-82,-82,-53,-95,-43,-95,-43,-53,-86,-86,-88,-83,-79
-84,-95,-95,-62,-62,-95,-95,-82,-81,-55,-95,-42,-95,-42,-54,-86,-86,-88,-83,-79
-81,-95,-95,-60,-61,-95,-95,-78,-77,-54,-95,-41,-84,-41,-52,-84,-84,-86,-83,-82
-81,-95,-95,-61,-61,-95,-95,-82,-82,-56,-95,-41,-84,-41,-56,-84,-84,-86,-83,-82
-81,-95,-95,-61,-61,-95,-95,-82,-81,-60,-95,-41,-84,-41,-58,-84,-84,-86,-83,-82
-81,-95,-95,-62,-62,-95,-95,-82,-82,-60,-95,-39,-84,-40,-58,-84,-84,-86,-83,-82
-81,-95,-95,-61,-61,-95,-95,-82,-84,-61,-88,-43,-89,-42,-58,-84,-84,-86,-82,-82
-84,-95,-95,-61,-61,-95,-95,-81,-81,-56,-88,-43,-89,-43,-55,-87,-87,-86,-83,-82
-84,-95,-95,-65,-64,-95,-95,-80,-80,-56,-88,-51,-89,-49,-62,-83,-83,-95,-83,-82
-84,-95,-95,-64,-64,-95,-95,-83,-83,-56,-88,-47,-89,-45,-62,-83,-83,-95,-81,-82
-84,-95,-95,-64,-63,-95,-95,-81,-81,-58,-88,-40,-89,-40,-62,-82,-81,-95,-81,-83
-84,-95,-95,-64,-63,-95,-95,-81,-81,-58,-95,-39,-95,-40,-59,-82,-81,-95,-81,-83
-84,-95,-95,-66,-65,-95,-95,-83,-82,-58,-95,-41,-95,-41,-59,-82,-81,-95,-81,-83
-88,-95,-95,-64,-63,-95,-95,-83,-82,-57,-95,-42,-95,-41,-57,-82,-81,-95,-81,-83
-88,-95,-95,-63,-63,-95,-95,-82,-82,-57,-82,-39,-82,-40,-56,-82,-81,-95,-82,-83
-89,-95,-95,-60,-59,-95,-95,-84,-85,-53,-82,-37,-82,-38,-52,-82,-81,-95,-82,-84
-88,-95,-95,-61,-61,-95,-95,-82,-81,-53,-82,-41,-82,-41,-52,-82,-83,-95,-81,-84
-88,-95,-95,-62,-63,-95,-95,-80,-80,-53,-82,-39,-82,-39,-52,-82,-83,-95,-77,-78
-88,-95,-95,-59,-59,-89,-95,-77,-77,-52,-82,-43,-82,-44,-50,-82,-83,-95,-78,-79
-88,-95,-95,-60,-60,-89,-90,-80,-81,-52,-82,-40,-95,-40,-53,-82,-83,-81,-78,-77
-88,-95,-95,-61,-60,-89,-90,-80,-80,-52,-82,-45,-82,-45,-52,-82,-83,-81,-78,-77
-95,-95,-95,-61,-61,-89,-90,-77,-77,-50,-82,-41,-82,-40,-50,-82,-82,-79,-78,-78
-95,-95,-95,-61,-61,-89,-90,-77,-77,-50,-82,-39,-82,-40,-48,-82,-82,-78,-78,-78
-95,-95,-95,-61,-61,-89,-90,-78,-79,-50,-82,-41,-82,-41,-48,-82,-82,-78,-84,-86
-95,-95,-95,-61,-61,-89,-90,-82,-82,-47,-82,-41,-82,-41,-47,-85,-85,-78,-84,-86
-95,-95,-95,-60,-60,-89,-90,-78,-78,-47,-82,-41,-82,-41,-47,-85,-85,-78,-84,-86
-85,-95,-95,-60,-60,-95,-95,-77,-79,-51,-82,-46,-82,-45,-50,-85,-85,-78,-84,-86
-81,-95,-95,-61,-60,-95,-88,-81,-80,-56,-78,-41,-95,-42,-47,-78,-79,-78,-80,-83
-81,-95,-95,-61,-60,-95,-88,-82,-81,-53,-78,-45,-84,-44,-53,-80,-80,-81,-79,-79
-81,-95,-95,-62,-62,-95,-88,-84,-84,-53,-78,-45,-80,-44,-53,-79,-80,-81,-81,-79
-80,-95,-95,-63,-62,-95,-88,-82,-81,-51,-78,-38,-80,-38,-46,-79,-80,-81,-82,-79
-80,-95,-95,-63,-63,-95,-88,-80,-81,-51,-78,-38,-80,-38,-46,-79,-80,-81,-82,-80
-80,-95,-95,-63,-63,-95,-88,-82,-82,-56,-82,-42,-81,-42,-57,-83,-83,-81,-82,-80
-80,-95,-95,-65,-65,-95,-95,-80,-79,-56,-82,-42,-81,-44,-57,-83,-83,-81,-82,-80
-80,-95,-95,-62,-62,-95,-95,-80,-80,-58,-82,-42,-81,-43,-59,-83,-83,-81,-82,-80
-86,-95,-95,-62,-62,-95,-95,-80,-82,-58,-82,-42,-81,-42,-59,-81,-82,-80,-82,-80
-86,-95,-95,-64,-64,-95,-95,-79,-79,-61,-82,-40,-81,-41,-60,-85,-86,-80,-82,-80
-86,-95,-95,-61,-62,-95,-95,-82,-81,-55,-81,-40,-81,-40,-56,-78,-78,-80,-82,-95
-86,-95,-95,-63,-63,-95,-95,-82,-81,-55,-81,-37,-95,-37,-56,-80,-81,-79,-82,-95
-86,-95,-95,-63,-63,-95,-95,-79,-80,-49,-81,-37,-81,-37,-49,-80,-81,-79,-78,-77
-95,-95,-95,-62,-62,-95,-95,-79,-78,-48,-81,-38,-81,-39,-47,-80,-82,-77,-80,-77
-79,-95,-95,-62,-62,-95,-95,-81,-80,-55,-81,-38,-81,-38,-55,-80,-82,-81,-82,-83
-79,-95,-95,-62,-62,-95,-95,-82,-82,-54,-81,-41,-81,-41,-55,-83,-85,-81,-79,-83
-79,-95,-95,-62,-62,-95,-95,-83,-84,-54,-81,-40,-81,-40,-57,-83,-85,-81,-75,-83
-79,-95,-95,-64,-64,-95,-95,-83,-84,-54,-81,-40,-84,-40,-54,-83,-85,-81,-75,-83
-79,-95,-95,-61,-61,-95,-95,-81,-81,-53,-81,-39,-84,-40,-53,-83,-84,-79,-79,-79
-84,-95,-95,-61,-61,-95,-95,-81,-81,-57,-95,-36,-84,-36,-58,-83,-84,-79,-77,-79
-84,-95,-95,-61,-61,-95,-95,-82,-83,-49,-95,-36,-84,-37,-54,-75,-76,-78,-78,-76
-84,-95,-95,-64,-65,-95,-95,-81,-81,-49,-95,-34,-84,-34,-54,-76,-76,-78,-78,-76
-84,-95,-95,-64,-65,-95,-95,-78,-79,-48,-95,-38,-95,-37,-47,-76,-76,-76,-78,-76
-84,-95,-95,-64,-64,-90,-93,-78,-79,-52,-95,-36,-78,-37,-49,-77,-77,-76,-80,-79
-95,-95,-95,-64,-64,-90,-93,-81,-81,-52,-95,-38,-78,-38,-49,-77,-80,-76,-80,-79
-95,-95,-95,-63,-63,-90,-93,-81,-81,-48,-95,-37,-78,-37,-48,-77,-79,-78,-80,-79
-95,-95,-95,-63,-63,-90,-93,-81,-81,-49,-95,-37,-78,-37,-48,-77,-77,-82,-80,-80
-95,-95,-95,-62,-62,-90,-93,-81,-81,-51,-95,-37,-78,-36,-48,-77,-77,-81,-80,-80
-95,-95,-95,-62,-62,-90,-89,-83,-83,-49,-95,-41,-78,-41,-49,-80,-80,-79,-80,-80
-84,-95,-95,-62,-62,-90,-89,-81,-82,-49,-95,-39,-78,-39,-50,-77,-79,-76,-80,-80
-84,-95,-95,-61,-60,-90,-90,-87,-86,-47,-95,-37,-80,-37,-46,-77,-76,-75,-77,-81
-84,-95,-95,-61,-62,-90,-90,-83,-83,-47,-95,-33,-80,-33,-50,-80,-80,-75,-77,-81
-84,-95,-95,-61,-61,-90,-90,-80,-81,-53,-95,-41,-71,-41,-51,-78,-79,-71,-77,-77
-84,-95,-95,-63,-63,-90,-90,-83,-82,-47,-95,-35,-71,-35,-45,-79,-81,-74,-76,-77
-84,-95,-95,-63,-63,-90,-90,-81,-82,-47,-95,-32,-71,-32,-45,-79,-81,-71,-76,-77
-95,-95,-95,-64,-64,-90,-90,-81,-81,-48,-95,-32,-71,-32,-47,-78,-78,-71,-76,-77
-73,-95,-95,-62,-61,-90,-88,-81,-81,-48,-95,-36,-71,-36,-47,-75,-76,-78,-74,-77
-73,-95,-95,-62,-61,-95,-88,-80,-79,-48,-95,-36,-75,-36,-47,-77,-78,-72,-74,-82
-73,-95,-95,-63,-62,-89,-88,-81,-81,-48,-73,-37,-75,-36,-52,-77,-79,-72,-79,-82
-77,-95,-95,-63,-63,-89,-88,-84,-85,-50,-73,-35,-75,-36,-48,-77,-77,-72,-79,-82
-77,-95,-95,-61,-62,-93,-92,-83,-82,-43,-72,-39,-70,-40,-44,-81,-81,-77,-79,-82
-72,-95,-95,-61,-61,-93,-92,-83,-83,-47,-72,-37,-76,-36,-43,-77,-77,-71,-79,-82
-72,-95,-95,-61,-61,-93,-92,-82,-82,-47,-77,-37,-76,-37,-47,-76,-77,-71,-78,-95
-72,-95,-95,-61,-60,-93,-92,-84,-84,-48,-71,-37,-72,-38,-47,-78,-78,-71,-78,-78
-72,-95,-95,-59,-59,-93,-92,-84,-83,-48,-71,-37,-72,-38,-47,-83,-83,-71,-78,-78
-72,-95,-95,-60,-61,-95,-95,-79,-79,-44,-71,-37,-72,-37,-44,-76,-77,-71,-75,-78
-73,-95,-95,-60,-61,-91,-95,-79,-79,-47,-75,-41,-72,-40,-46,-76,-75,-77,-75,-78
-73,-95,-95,-60,-61,-91,-95,-78,-78,-47,-75,-35,-72,-36,-46,-75,-74,-77,-75,-78
-73,-95,-95,-62,-62,-91,-95,-81,-82,-46,-74,-35,-75,-35,-47,-74,-74,-77,-75,-78
-78,-95,-95,-61,-60,-91,-95,-84,-83,-47,-74,-41,-75,-40,-47,-74,-74,-77,-75,-78
-78,-95,-95,-62,-61,-90,-92,-81,-81,-41,-70,-35,-75,-34,-43,-80,-79,-80,-75,-95
-78,-95,-95,-62,-61,-90,-92,-85,-84,-40,-72,-36,-75,-36,-39,-79,-78,-71,-95,-95
-78,-95,-95,-63,-62,-90,-92,-85,-85,-43,-72,-40,-75,-40,-43,-83,-82,-72,-95,-95
-77,-95,-95,-60,-61,-90,-92,-84,-85,-46,-72,-36,-95,-36,-45,-85,-83,-70,-95,-95
-71,-95,-95,-60,-60,-90,-92,-84,-84,-42,-72,-36,-95,-35,-41,-79,-79,-68,-95,-95
-71,-95,-95,-64,-64,-90,-88,-83,-84,-43,-70,-37,-70,-38,-43,-83,-83,-68,-95,-95
-68,-95,-95,-61,-61,-90,-88,-85,-84,-46,-70,-39,-70,-38,-43,-81,-82,-67,-95,-95
-68,-95,-95,-61,-61,-90,-88,-85,-85,-39,-72,-38,-70,-38,-36,-78,-78,-69,-95,-95
-68,-95,-95,-62,-63,-90,-88,-85,-85,-37,-72,-43,-71,-42,-36,-77,-78,-67,-95,-95
-70,-95,-95,-62,-62,-90,-88,-85,-85,-37,-72,-37,-71,-38,-37,-78,-79,-69,-95,-95
-66,-95,-95,-62,-62,-90,-88,-84,-82,-41,-74,-36,-71,-37,-41,-79,-79,-69,-95,-79
-66,-95,-95,-60,-61,-95,-95,-82,-81,-35,-74,-36,-71,-36,-37,-82,-82,-72,-95,-79
-66,-95,-95,-60,-61,-95,-95,-82,-82,-33,-74,-36,-71,-36,-36,-80,-79,-76,-95,-79
-66,-95,-95,-62,-61,-95,-95,-86,-86,-45,-74,-36,-95,-36,-44,-79,-79,-72,-95,-79
-78,-95,-95,-62,-61,-88,-95,-81,-82,-37,-73,-36,-95,-36,-36,-76,-76,-72,-95,-79
-78,-95,-95,-60,-60,-90,-90,-86,-88,-37,-73,-36,-72,-36,-36,-76,-78,-76,-95,-79
-78,-95,-95,-60,-60,-90,-90,-83,-84,-33,-73,-34,-72,-34,-32,-77,-78,-76,-95,-95
-78,-95,-95,-61,-61,-90,-89,-83,-83,-37,-73,-33,-72,-34,-36,-78,-78,-76,-80,-95
-78,-95,-95,-61,-61,-90,-89,-86,-85,-37,-73,-36,-72,-36,-34,-78,-78,-79,-80,-95
-78,-95,-95,-61,-61,-90,-89,-82,-83,-37,-73,-34,-72,-33,-38,-79,-78,-81,-80,-95
-78,-95,-95,-57,-56,-90,-89,-81,-82,-38,-95,-31,-72,-32,-37,-76,-76,-72,-80,-95
-74,-95,-95,-57,-57,-90,-89,-83,-83,-41,-95,-31,-95,-32,-38,-78,-78,-77,-80,-95
-74,-95,-95,-57,-57,-95,-95,-83,-83,-41,-95,-36,-95,-36,-39,-77,-78,-80,-80,-95
-74,-95,-95,-57,-57,-95,-95,-83,-83,-43,-95,-34,-95,-33,-39,-78,-78,-79,-83,-95
-76,-95,-95,-59,-58,-95,-95,-81,-81,-43,-95,-33,-95,-33,-39,-77,-78,-78,-83,-95
-76,-95,-95,-60,-60,-95,-95,-84,-84,-36,-79,-32,-95,-33,-37,-76,-76,-77,-83,-95
-76,-95,-95,-58,-57,-95,-95,-87,-88,-36,-78,-34,-95,-35,-33,-76,-76,-77,-83,-95
-76,-95,-95,-62,-61,-95,-95,-85,-86,-34,-78,-35,-95,-35,-33,-75,-75,-73,-83,-95
-76,-95,-95,-62,-61,-95,-95,-85,-86,-34,-78,-37,-95,-38,-33,-75,-75,-77,-83,-95
-76,-95,-95,-58,-58,-90,-88,-85,-84,-35,-78,-33,-95,-34,-36,-78,-77,-77,-78,-95
-77,-95,-95,-60,-59,-89,-88,-81,-80,-37,-80,-33,-95,-34,-36,-77,-76,-78,-78,-95
-77,-95,-95,-61,-61,-89,-88,-81,-80,-46,-80,-36,-95,-36,-45,-75,-75,-78,-76,-76
-80,-95,-95,-60,-60,-89,-88,-81,-80,-43,-80,-37,-95,-37,-41,-75,-75,-76,-74,-75
-80,-95,-95,-60,-61,-89,-88,-84,-84,-41,-80,-41,-95,-41,-41,-78,-78,-76,-74,-75
-80,-95,-95,-57,-57,-89,-95,-85,-84,-41,-80,-37,-95,-37,-38,-78,-79,-83,-83,-75
-80,-95,-95,-61,-61,-89,-95,-81,-81,-43,-80,-35,-95,-36,-44,-78,-79,-75,-83,-77
-80,-95,-95,-58,-59,-95,-95,-80,-80,-43,-95,-37,-95,-37,-50,-78,-79,-81,-73,-75
-80,-95,-95,-59,-60,-95,-95,-86,-84,-46,-95,-39,-95,-38,-46,-79,-80,-79,-73,-74
-80,-95,-95,-60,-61,-89,-88,-82,-82,-46,-75,-37,-95,-38,-44,-80,-81,-79,-71,-73
-79,-95,-95,-60,-60,-85,-87,-82,-82,-46,-75,-38,-95,-39,-44,-81,-82,-78,-71,-71
-79,-95,-95,-61,-60,-85,-87,-83,-84,-46,-75,-42,-95,-43,-43,-82,-81,-74,-71,-71
-75,-95,-95,-58,-57,-85,-87,-83,-83,-46,-75,-41,-95,-42,-43,-78,-77,-74,-71,-71
